date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
15/10/2012,Beans - Retail,KG,pulses and nuts,290.43,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/11/2012,Beans - Retail,KG,pulses and nuts,313.19,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/12/2012,Beans - Retail,KG,pulses and nuts,320.49,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/01/2013,Beans - Retail,KG,pulses and nuts,331.5,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/02/2013,Beans - Retail,KG,pulses and nuts,481.01,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/06/2013,Beans - Retail,KG,pulses and nuts,286.65,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/07/2013,Beans - Retail,KG,pulses and nuts,285.67,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/08/2013,Beans - Retail,KG,pulses and nuts,285.67,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/09/2013,Beans - Retail,KG,pulses and nuts,305.08,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/10/2013,Beans - Retail,KG,pulses and nuts,311.23,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/11/2013,Beans - Retail,KG,pulses and nuts,335.42,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/12/2013,Beans - Retail,KG,pulses and nuts,342.98,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/01/2014,Beans - Retail,KG,pulses and nuts,350.32,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/04/2014,Beans - Retail,KG,pulses and nuts,362.9075,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/09/2014,Beans - Retail,KG,pulses and nuts,427.9,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/10/2014,Beans - Retail,KG,pulses and nuts,427.9,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/12/2014,Beans - Retail,KG,pulses and nuts,437.24,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/01/2015,Beans - Retail,KG,pulses and nuts,449.7433,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/02/2015,Beans - Retail,KG,pulses and nuts,461.765,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/06/2015,Beans - Retail,KG,pulses and nuts,458.0733,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,500.66,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/09/2015,Beans - Retail,KG,pulses and nuts,518,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/12/2015,Beans - Retail,KG,pulses and nuts,561.805,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/01/2016,Beans - Retail,KG,pulses and nuts,607.5967,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/02/2016,Beans - Retail,KG,pulses and nuts,607.5967,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/04/2016,Beans - Retail,KG,pulses and nuts,750.19,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/05/2016,Beans - Retail,KG,pulses and nuts,560.9667,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/06/2016,Beans - Retail,KG,pulses and nuts,482,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/07/2016,Beans - Retail,KG,pulses and nuts,684.43,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/08/2016,Beans - Retail,KG,pulses and nuts,618.78,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/09/2016,Beans - Retail,KG,pulses and nuts,970.84,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/11/2016,Beans - Retail,KG,pulses and nuts,770.36,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/05/2017,Beans - Retail,KG,pulses and nuts,998.26,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/06/2017,Beans - Retail,KG,pulses and nuts,766.645,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/07/2017,Beans - Retail,KG,pulses and nuts,717.21,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/09/2017,Beans - Retail,KG,pulses and nuts,727.37,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/10/2017,Beans - Retail,KG,pulses and nuts,688.7467,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/11/2017,Beans - Retail,KG,pulses and nuts,639.82,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/12/2017,Beans - Retail,KG,pulses and nuts,700.24,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/11/2019,Beans - Retail,KG,pulses and nuts,706.3233,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/12/2019,Beans - Retail,KG,pulses and nuts,733.22,MWK,Malawi,Central Region,1888,Tsangano turn off,833,50,15,5,5,833_50_15_5,
15/11/2005,Maize - Retail,KG,cereals and tubers,34.955,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/12/2005,Maize - Retail,KG,cereals and tubers,37.4967,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/01/2006,Maize - Retail,KG,cereals and tubers,40.7675,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/02/2006,Maize - Retail,KG,cereals and tubers,49.01,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/03/2006,Maize - Retail,KG,cereals and tubers,48.568,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/04/2006,Maize - Retail,KG,cereals and tubers,23.115,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/05/2006,Maize - Retail,KG,cereals and tubers,16.626,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/06/2006,Maize - Retail,KG,cereals and tubers,16.1833,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/07/2006,Maize - Retail,KG,cereals and tubers,17.44,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/08/2006,Maize - Retail,KG,cereals and tubers,16.37,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/09/2006,Maize - Retail,KG,cereals and tubers,16.5825,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/10/2006,Maize - Retail,KG,cereals and tubers,16.5625,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/11/2006,Maize - Retail,KG,cereals and tubers,17.01,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/12/2006,Maize - Retail,KG,cereals and tubers,15.75,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/01/2007,Maize - Retail,KG,cereals and tubers,16.4408,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/02/2007,Maize - Retail,KG,cereals and tubers,14.0125,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/03/2007,Maize - Retail,KG,cereals and tubers,14,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/04/2007,Maize - Retail,KG,cereals and tubers,16,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/05/2007,Maize - Retail,KG,cereals and tubers,12.306,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/06/2007,Maize - Retail,KG,cereals and tubers,11.8025,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/07/2007,Maize - Retail,KG,cereals and tubers,13.695,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/08/2007,Maize - Retail,KG,cereals and tubers,13.684,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/09/2007,Maize - Retail,KG,cereals and tubers,14.6925,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/10/2007,Maize - Retail,KG,cereals and tubers,16.248,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/11/2007,Maize - Retail,KG,cereals and tubers,17.1425,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/12/2007,Maize - Retail,KG,cereals and tubers,22.17,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/01/2008,Maize - Retail,KG,cereals and tubers,30.62,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/02/2008,Maize - Retail,KG,cereals and tubers,38.5667,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/03/2008,Maize - Retail,KG,cereals and tubers,41.7767,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/04/2008,Maize - Retail,KG,cereals and tubers,30.932,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/05/2008,Maize - Retail,KG,cereals and tubers,32.5767,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/07/2008,Maize - Retail,KG,cereals and tubers,50.86,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/08/2008,Maize - Retail,KG,cereals and tubers,58.05,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/09/2008,Maize - Retail,KG,cereals and tubers,60.2067,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/10/2008,Maize - Retail,KG,cereals and tubers,52.994,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/11/2008,Maize - Retail,KG,cereals and tubers,55.21,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/12/2008,Maize - Retail,KG,cereals and tubers,72.23,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/01/2009,Maize - Retail,KG,cereals and tubers,72.23,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/02/2009,Maize - Retail,KG,cereals and tubers,80.09,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/04/2009,Maize - Retail,KG,cereals and tubers,52.6525,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/05/2009,Maize - Retail,KG,cereals and tubers,30.2733,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/06/2009,Maize - Retail,KG,cereals and tubers,32.214,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/10/2009,Maize - Retail,KG,cereals and tubers,35.99,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/11/2009,Maize - Retail,KG,cereals and tubers,35.555,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/10/2010,Maize - Retail,KG,cereals and tubers,23,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,23,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,24.1875,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,25.63,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,28.4467,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,30.4,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,25.6167,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/06/2011,Maize - Retail,KG,cereals and tubers,22.745,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/08/2011,Maize - Retail,KG,cereals and tubers,26.4567,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/09/2011,Maize - Retail,KG,cereals and tubers,27.8,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/10/2011,Maize - Retail,KG,cereals and tubers,32.9333,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/11/2011,Maize - Retail,KG,cereals and tubers,38.8567,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/12/2011,Maize - Retail,KG,cereals and tubers,55.3,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/01/2012,Maize - Retail,KG,cereals and tubers,67.75,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/02/2012,Maize - Retail,KG,cereals and tubers,59.775,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/03/2012,Maize - Retail,KG,cereals and tubers,59.7725,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/04/2012,Maize - Retail,KG,cereals and tubers,51.2425,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/05/2012,Maize - Retail,KG,cereals and tubers,38.175,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/06/2012,Maize - Retail,KG,cereals and tubers,40.88,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/07/2012,Maize - Retail,KG,cereals and tubers,46.3233,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/08/2012,Maize - Retail,KG,cereals and tubers,62.45,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/09/2012,Maize - Retail,KG,cereals and tubers,62.45,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/10/2012,Maize - Retail,KG,cereals and tubers,58.4,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/11/2012,Maize - Retail,KG,cereals and tubers,57.95,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/12/2012,Maize - Retail,KG,cereals and tubers,65.14,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/01/2013,Maize - Retail,KG,cereals and tubers,92.21,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/02/2013,Maize - Retail,KG,cereals and tubers,95.88,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/03/2013,Maize - Retail,KG,cereals and tubers,95.88,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/05/2013,Maize - Retail,KG,cereals and tubers,79.6,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/06/2013,Maize - Retail,KG,cereals and tubers,69.66,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/07/2013,Maize - Retail,KG,cereals and tubers,73.22,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/08/2013,Maize - Retail,KG,cereals and tubers,56.36,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/09/2013,Maize - Retail,KG,cereals and tubers,98.27,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/10/2013,Maize - Retail,KG,cereals and tubers,104.24,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/11/2013,Maize - Retail,KG,cereals and tubers,115.43,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/12/2013,Maize - Retail,KG,cereals and tubers,135.56,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/01/2014,Maize - Retail,KG,cereals and tubers,144.77,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/02/2014,Maize - Retail,KG,cereals and tubers,107.76,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/03/2014,Maize - Retail,KG,cereals and tubers,105.3967,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/04/2014,Maize - Retail,KG,cereals and tubers,100.1725,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/06/2014,Maize - Retail,KG,cereals and tubers,64.47,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/08/2014,Maize - Retail,KG,cereals and tubers,64.6233,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/09/2014,Maize - Retail,KG,cereals and tubers,63.26,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/10/2014,Maize - Retail,KG,cereals and tubers,63.28,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/12/2014,Maize - Retail,KG,cereals and tubers,66.37,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/01/2015,Maize - Retail,KG,cereals and tubers,70.7167,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/02/2015,Maize - Retail,KG,cereals and tubers,70.35,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/05/2015,Maize - Retail,KG,cereals and tubers,97.7767,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/06/2015,Maize - Retail,KG,cereals and tubers,103.03,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,107.17,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,111.6667,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,115.21,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/11/2015,Maize - Retail,KG,cereals and tubers,120.35,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/12/2015,Maize - Retail,KG,cereals and tubers,125.85,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/01/2016,Maize - Retail,KG,cereals and tubers,142.0367,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/02/2016,Maize - Retail,KG,cereals and tubers,142.0367,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/04/2016,Maize - Retail,KG,cereals and tubers,220.35,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/05/2016,Maize - Retail,KG,cereals and tubers,168.9967,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/06/2016,Maize - Retail,KG,cereals and tubers,215.38,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/07/2016,Maize - Retail,KG,cereals and tubers,200.35,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/08/2016,Maize - Retail,KG,cereals and tubers,205.2375,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/09/2016,Maize - Retail,KG,cereals and tubers,190.8,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/10/2016,Maize - Retail,KG,cereals and tubers,190.38,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/11/2016,Maize - Retail,KG,cereals and tubers,200.3567,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/01/2019,Maize - Retail,KG,cereals and tubers,149.2125,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/07/2019,Maize - Retail,KG,cereals and tubers,198,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/11/2019,Maize - Retail,KG,cereals and tubers,247,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/12/2019,Maize - Retail,KG,cereals and tubers,280.31,MWK,Malawi,Central Region,1888,Tsangano turn off,833,51,15,5,1,833_51_15_5,
15/06/2012,Rice - Retail,KG,cereals and tubers,262.76,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/07/2012,Rice - Retail,KG,cereals and tubers,275.1267,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/08/2012,Rice - Retail,KG,cereals and tubers,290.38,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/09/2012,Rice - Retail,KG,cereals and tubers,290.38,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/10/2012,Rice - Retail,KG,cereals and tubers,310,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/11/2012,Rice - Retail,KG,cereals and tubers,303.52,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/12/2012,Rice - Retail,KG,cereals and tubers,315.89,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/01/2013,Rice - Retail,KG,cereals and tubers,242.82,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/06/2013,Rice - Retail,KG,cereals and tubers,301.47,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/07/2013,Rice - Retail,KG,cereals and tubers,382.37,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/08/2013,Rice - Retail,KG,cereals and tubers,382.37,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/09/2013,Rice - Retail,KG,cereals and tubers,380.82,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/10/2013,Rice - Retail,KG,cereals and tubers,380.4,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/11/2013,Rice - Retail,KG,cereals and tubers,385.13,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/12/2013,Rice - Retail,KG,cereals and tubers,392.77,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
15/01/2014,Rice - Retail,KG,cereals and tubers,402.19,MWK,Malawi,Central Region,1888,Tsangano turn off,833,52,15,5,1,833_52_15_5,
