event,source,src_date,copyright,cartodb_id,created_at,updated_at
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1686,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1966,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1762,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1981,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1771,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1795,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1796,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1877,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1983,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1906,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1924,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1937,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1958,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2096,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1991,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2074,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2044,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2066,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2079,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2100,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2105,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2433,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2504,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2143,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2144,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2164,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2286,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2200,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2201,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2325,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1233,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1590,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1805,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2252,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2260,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2270,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2315,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2354,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2432,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2384,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2395,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2412,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2420,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2375,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2505,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2506,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2507,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2536,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2543,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,301,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,348,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,477,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,827,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2548,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2577,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2587,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2588,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2589,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
